year_index,scenario,behaviour,foresight_period,id,country,latitude,longitude,company_name,company_id,type,technology_status,clinker_ratio,production_intensity_kgco2_per_t,production_t_per_yr,emissions_tco2,initial_production_t_per_yr,revenue,regular_opex_to_revenue,regular_opex,additional_carbon_cost,additional_clinker_cost,maintenance_capex_to_revenue,maintenance_capex,transition_capex_realized
0,,,,P100000126482_grinding,Norway,68.094459,16.376107,Heidelberg Materials AG,E100000000414,grinding,base,0.95,0.0,278271.8750019364,0.0,278271.8750019364,27827187.50019364,0.8217849879392707,22867964.944230456,0.0,0.0,0.0642450614072427,1787759.369740797,0.0
0,,,,P100000126483_grinding,Norway,59.061659,9.690074,Heidelberg Materials AG,E100000000414,grinding,base,0.95,0.0,667852.500101486,0.0,667852.500101486,66785250.0101486,0.8217849879392707,54883115.874111146,0.0,0.0,0.0642450614072427,4290622.488000053,0.0
0,,,,P100000126487_grinding,Romania,45.954915,22.867672,Heidelberg Materials AG,E100000000414,grinding,base,0.95,0.0,918297.1874885808,0.0,918297.1874885808,91829718.74885808,0.8217849879392707,75464284.31449695,0.0,0.0,0.0642450614072427,5899605.920030214,0.0
0,,,,P100000126488_grinding,Romania,45.121984,25.416811,Heidelberg Materials AG,E100000000414,grinding,base,0.71,0.0,1391359.3750096818,0.0,1391359.3750096818,139135937.5009682,0.8217849879392707,114339824.72115226,0.0,0.0,0.0642450614072427,8938796.848703984,0.0
0,,,,P100000126489_grinding,Romania,46.903414,26.073014,Heidelberg Materials AG,E100000000414,grinding,base,0.95,0.0,1669631.2499337022,0.0,1669631.2499337022,166963124.9933702,0.8217849879392707,137207789.65897968,0.0,0.0,0.0642450614072427,10726556.217944209,0.0
0,,,,P100000126703_grinding,Sweden,58.384739,13.826683,Heidelberg Materials AG,E100000000414,grinding,base,0.95,0.0,406276.9374480632,0.0,406276.9374480632,40627693.74480632,0.8217849879392707,33387228.814076044,0.0,0.0,0.0642450614072427,2610128.679469732,0.0
0,,,,P100000126704_grinding,Sweden,57.709953,18.803934,Heidelberg Materials AG,E100000000414,grinding,base,0.95,0.0,1391359.3750096818,0.0,1391359.3750096818,139135937.5009682,0.8217849879392707,114339824.72115226,0.0,0.0,0.0642450614072427,8938796.848703984,0.0
0,,,,P100000127601_grinding,Spain,39.436556,-0.77638,Heidelberg Materials AG,E100000000414,grinding,base,0.87,0.0,384015.187471951,0.0,384015.187471951,38401518.7471951,0.8217849879392707,31557791.620513406,0.0,0.0,0.0642450614072427,2467107.9300449314,0.0
0,,,,P100000127730_grinding,Spain,40.576824,0.54329,Heidelberg Materials AG,E100000000414,grinding,base,0.71,0.0,1216048.0937168326,0.0,1216048.0937168326,121604809.37168325,0.8217849879392707,99933006.80286603,0.0,0.0,0.0642450614072427,7812508.445499834,0.0
0,,,,P100000127731_grinding,Spain,38.378014,-0.542867,Heidelberg Materials AG,E100000000414,grinding,base,0.79,0.0,757456.04363902,0.0,757456.04363902,75745604.36390199,0.8217849879392707,62246600.56864196,0.0,0.0,0.0642450614072427,4866281.003687594,0.0
0,,,,P100000127732_grinding,Spain,39.934332,-3.74396,Heidelberg Materials AG,E100000000414,grinding,base,0.71,0.0,962820.6872627112,0.0,962820.6872627112,96282068.72627112,0.8217849879392707,79123158.68698674,0.0,0.0,0.0642450614072427,6185647.41773565,0.0
0,,,,P100000127733_grinding,Spain,41.475476,-1.486787,Heidelberg Materials AG,E100000000414,grinding,base,0.71,0.0,779161.2501100522,0.0,779161.2501100522,77916125.01100522,0.8217849879392707,64030301.852443635,0.0,0.0,0.0642450614072427,5005726.23594643,0.0
0,,,,E100000000414_other,Various,,,Heidelberg Materials AG,E100000000414,other,base,0.0,0.0,150406808.8378855,0.0,150406808.8378855,15040680883.78855,0.8217849879392707,12360205758.682592,0.0,0.0,0.0642450614072427,966289466.9857368,0.0
0,,,,P100000125246_clinker,Austria,47.984587,16.606932,Holcim AG,E100001000571,clinker,ccus,0.95,497.78073862643515,440694.0805279487,219369.02491349998,440694.0805279487,35255526.442235895,0.8439440711821319,29753692.517329864,0.0,0.0,0.1118334241268688,3942746.2414306044,0.0
0,,,,P100000125247_clinker,Austria,46.737065,15.573242,Holcim AG,E100001000571,clinker,base,0.95,1064.2197915712018,229528.16689366856,244268.41793129998,229528.16689366856,18362253.351493485,0.8439440711821319,15496714.849537158,0.0,0.0,0.1118334241268688,2053513.6669825888,0.0
0,,,,P100000125408_clinker,Italy,45.782409,8.682763,Holcim AG,E100001000571,clinker,alternative_fuels,0.95,664.008585299141,552248.2210900931,366697.56002,552248.2210900931,44179857.68720745,0.8439440711821319,37285328.96078906,0.0,0.0,0.1118334241268688,4940784.762598176,0.0
0,,,,P100000125506_clinker,France,47.629387,7.235731,Holcim AG,E100001000571,clinker,alternative_fuels,0.96,766.0568253808564,238571.23151032385,182759.120238,238571.23151032385,19085698.520825908,0.8439440711821319,16107262.11102061,0.0,0.0,0.1118334241268688,2134419.017437076,0.0
0,,,,P100000125507,France,43.798979,7.326012,Holcim AG,E100001000571,clinker,base,0.95,633.1716647282918,786953.7149989518,498276.79379,786953.7149989518,62956297.19991614,0.8439440711821319,53131593.76544948,0.0,0.0,0.1118334241268688,7040618.286215424,0.0
0,,,,P100000125516_clinker,France,44.520594,4.68927,Holcim AG,E100001000571,clinker,ccus,0.97,394.7535482195886,503539.9279994017,198774.173248,503539.9279994017,40283194.23995213,0.8439440711821319,33996762.947085805,0.0,0.0,0.1118334241268688,4505007.546621605,0.0
0,,,,P100000125518_clinker,France,45.865938,4.659428,Holcim AG,E100001000571,clinker,alternative_fuels,0.95,779.9507550066703,209854.3240189571,163676.03846,209854.3240189571,16788345.921516567,0.8439440711821319,14168425.005418632,0.0,0.0,0.1118334241268688,1877498.2098295502,0.0
0,,,,P100000125520_clinker,France,43.185985,0.989811,Holcim AG,E100001000571,clinker,ccus,0.95,339.13761071504155,1101735.2011244448,373639.84375,1101735.2011244448,88138816.08995558,0.8439440711821319,74384231.28013031,0.0,0.0,0.1118334241268688,9856865.60182809,0.0
0,,,,P100000125521_clinker,France,43.024402,3.029212,Holcim AG,E100001000571,clinker,alternative_fuels,0.95,732.7547712195421,262317.90503812383,192214.696493,262317.90503812383,20985432.40304991,0.8439440711821319,17710531.25774737,0.0,0.0,0.1118334241268688,2346872.762416016,0.0
0,,,,P100000125535_clinker,France,48.109062,-1.035543,Holcim AG,E100001000571,clinker,ccus,0.95,391.3492409614038,839417.2961597702,328505.321702,839417.2961597702,67153383.69278161,0.8439440711821319,56673700.0273419,0.0,0.0,0.1118334241268688,7509992.840069201,0.0
0,,,,P100000125536_clinker,France,43.41917,5.387094,Holcim AG,E100001000571,clinker,alternative_fuels,0.95,437.6448788021627,367245.06703448656,160722.922853,367245.06703448656,29379605.362758927,0.8439440711821319,24794743.759571165,0.0,0.0,0.1118334241268688,3285621.867213448,0.0
0,,,,P100000125774_clinker,Germany,48.226802,8.778484,Holcim AG,E100001000571,clinker,alternative_fuels,0.71,920.8645105084269,431305.8606859683,397174.26028,431305.8606859683,34504468.854877464,0.8439440711821319,29119841.91936236,0.0,0.0,0.1118334241268688,3858752.8997198464,0.0
0,,,,P100000125775_clinker,Germany,53.875352,9.584225,Holcim AG,E100001000571,clinker,ccus,0.71,342.3685316566447,513646.07059145,175856.2509796,513646.07059145,41091685.647316,0.8439440711821319,34679084.47693224,0.0,0.0,0.1118334241268688,4595423.909084258,0.0
0,,,,P100000125776_clinker,Germany,52.35342,9.88853,Holcim AG,E100001000571,clinker,ccus,0.71,326.62182392907135,392096.23696122295,128067.188072,392096.23696122295,31367698.956897836,0.8439440711821319,26472583.56129987,0.0,0.0,0.1118334241268688,3507957.1813306957,0.0
0,,,,P100000125777_clinker,Germany,51.765389,8.055836,Holcim AG,E100001000571,clinker,ccus,0.71,332.25911817172374,490120.29611820827,162846.9373863,490120.29611820827,39209623.689456664,0.8439440711821319,33090729.44599942,0.0,0.0,0.1118334241268688,4384946.475917929,0.0
0,,,,P100000126409_clinker,Belgium,50.472381,3.992813,Holcim AG,E100001000571,clinker,ccus,0.95,663.0385158274171,891880.8769533434,591351.37295,891880.8769533434,71350470.15626746,0.8439440711821319,60215806.26443957,0.0,0.0,0.1118334241268688,7979367.390637354,0.0
0,,,,P100000126418_clinker,Bulgaria,43.282765,23.466223,Holcim AG,E100001000571,clinker,alternative_fuels,0.95,529.3348975400187,891880.8769533434,472103.67262,891880.8769533434,71350470.15626746,0.8439440711821319,60215806.26443957,0.0,0.0,0.1118334241268688,7979367.390637354,0.0
0,,,,P100000126423_clinker,Croatia,44.966301,14.120792,Holcim AG,E100001000571,clinker,ccus,0.95,445.0565996142457,262317.90503812383,116746.3148342,262317.90503812383,20985432.40304991,0.8439440711821319,17710531.25774737,0.0,0.0,0.1118334241268688,2346872.762416016,0.0
0,,,,P100000126432_clinker,Czech Republic,50.48997,14.043732,Holcim AG,E100001000571,clinker,alternative_fuels,0.95,674.301858621135,392427.58591990924,264614.65056,392427.58591990924,31394206.873592738,0.8439440711821319,26494954.760433923,0.0,0.0,0.1118334241268688,3510921.6524211564,0.0
0,,,,P100000126439_clinker,Greece,38.374652,24.062377,Holcim AG,E100001000571,clinker,alternative_fuels,0.95,572.2070015465184,1731298.1730606502,990660.93639,1731298.1730606502,138503853.84485203,0.8439440711821319,116889506.28823939,0.0,0.0,0.1118334241268688,15489360.230237184,0.0
0,,,,P100000126440_clinker,Greece,39.353277,22.986048,Holcim AG,E100001000571,clinker,alternative_fuels,0.95,773.1382455066475,2098543.240189571,1622464.03884,2098543.240189571,167883459.21516567,0.8439440711821319,141684250.0541863,0.0,0.0,0.1118334241268688,18774982.098295502,0.0
0,,,,P100000126450_clinker,Hungary,46.015968,17.983723,Holcim AG,E100001000571,clinker,alternative_fuels,0.71,661.341746734603,392096.23696122295,259309.61024,392096.23696122295,31367698.956897836,0.8439440711821319,26472583.56129987,0.0,0.0,0.1118334241268688,3507957.1813306957,0.0
0,,,,P100000126469_clinker,Poland,50.827998,20.273642,Holcim AG,E100001000571,clinker,alternative_fuels,0.71,697.3375158214261,784192.4739067621,546846.83168,784192.4739067621,62735397.912540965,0.8439440711821319,52945167.12154084,0.0,0.0,0.1118334241268688,7015914.362521073,0.0
0,,,,P100000126470_clinker,Poland,52.837588,17.990145,Holcim AG,E100001000571,clinker,ccus,0.71,168.91463220430865,968477.7054016944,163590.055406,968477.7054016944,77478216.43213555,0.8439440711821319,65387281.403666824,0.0,0.0,0.1118334241268688,8664654.238848351,0.0
0,,,,P100000126490_clinker,Romania,47.038016,22.332246,Holcim AG,E100001000571,clinker,base,0.95,1026.4742027111195,993817.6147387062,1020128.14372918,993817.6147387062,79505409.17909649,0.8439440711821319,67098118.70360793,0.0,0.0,0.1118334241268688,8891362.145106144,0.0
0,,,,P100000126491_clinker,Romania,45.290475,25.111278,Holcim AG,E100001000571,clinker,base,0.95,689.0311549456437,470755.71234898735,324365.352177082,470755.71234898735,37660456.98791899,0.8439440711821319,31783319.39296392,0.0,0.0,0.1118334241268688,4211697.859141644,0.0
0,,,,P100000126701_clinker,Slovenia,46.128698,15.034885,Holcim AG,E100001000571,clinker,base,0.95,763.8191538655368,262317.90503812383,200363.44027,262317.90503812383,20985432.40304991,0.8439440711821319,17710531.25774737,0.0,0.0,0.1118334241268688,2346872.762416016,0.0
0,,,,P100000126707_clinker,Switzerland,46.916247,9.550152,Holcim AG,E100001000571,clinker,alternative_fuels,0.95,850.0316718220444,419708.6480169288,356765.643752,419708.6480169288,33576691.8413543,0.8439440711821319,28336850.00942042,0.0,0.0,0.1118334241268688,3754996.419471351,0.0
0,,,,P100000126708_clinker,Switzerland,47.521232,8.238523,Holcim AG,E100001000571,clinker,alternative_fuels,0.95,418.559926301578,472172.2290360956,197632.373387,472172.2290360956,37773778.32288765,0.8439440711821319,31878956.261749167,0.0,0.0,0.1118334241268688,4224370.9720578175,0.0
0,,,,P100000126709_clinker,Switzerland,46.655342,6.5458,Holcim AG,E100001000571,clinker,alternative_fuels,0.95,781.7813350915318,367245.06703448656,287105.338812,367245.06703448656,29379605.362758927,0.8439440711821319,24794743.759571165,0.0,0.0,0.1118334241268688,3285621.867213448,0.0
0,,,,P100000126710_clinker,Switzerland,47.18528,7.249129,Holcim AG,E100001000571,clinker,alternative_fuels,0.95,456.11533602611826,472172.2290360956,215364.994909,472172.2290360956,37773778.32288765,0.8439440711821319,31878956.261749167,0.0,0.0,0.1118334241268688,4224370.9720578175,0.0
0,,,,P100000127605_clinker,Spain,36.966885,-1.904785,Holcim AG,E100001000571,clinker,alternative_fuels,0.71,573.085527785351,588144.3554202692,337057.01834,588144.3554202692,47051548.43362153,0.8439440711821319,39708875.34049382,0.0,0.0,0.1118334241268688,5261935.771803106,0.0
